listingId,address,unit_number,rent,rent_type,bedrooms,bathrooms,housing_type,date_available,latitude,longitude,pets_allowed,air_conditioning,electricity_included,electronic_payments,furniture_included,heat_included,internet_included,kitchen_available,laundry_available,near_bus,osparking_available,osparking_included,psparking_available,water_included,faculty,ugrad,sabbatical,fa_sublet,sp_sublet,sum_sublet,short_term,graduate,distance
3148.0,805 SENECA STREET E,4,895.0,Price per Unit,1.0,1.0,Rent,2020-08-01 04:00:00,42.4405234,-76.48810796823228,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,832.8591492398797
3149.0,THURSTON AVENUE,320 Thurston Avenue,1750.0,Price per Unit,2.0,2.0,Room to Rent,2020-08-18 04:00:00,42.454521578179495,-76.4858623,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,768.0592932518405
3150.0,220 QUARRY STREET N,1,1680.0,Price per Unit,2.0,1.0,Rent,2020-08-01 04:00:00,42.4413857,-76.48856894547285,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,756.2386199948666
3151.0,114 Briarwood Dr,,2195.0,Price per Unit,3.0,2.5,Rent,2020-08-03 04:00:00,42.47008779999999,-76.45454629999999,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,3529.1867871236054
3152.0,106 Village Circle,G,1544.0,Price per Unit,2.0,2.0,Rent,2020-08-26 04:00:00,42.5110643768744,-76.4704957,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,7150.982450428454
3153.0,102 Wiedmaier Court,A,2400.0,Price per Unit,4.0,2.0,Rent,2020-08-01 04:00:00,42.4140015,-76.44855849999999,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,4787.979444958331
3154.0,902 Dryden Road,C,2100.0,Price per Unit,3.0,1.0,Rent,2020-08-01 04:00:00,42.4533931,-76.44418485618084,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,3406.5294985335927
3155.0,340 GENEVA STREET S,Studio,710.0,Price per Unit,0.0,1.0,Rent,2020-08-15 04:00:00,42.4350384,-76.50076402910247,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1909.3379037666525
3156.0,52 Highgate Circle,Downstairs,850.0,Price per Unit,1.0,1.0,Rent,2020-08-20 04:00:00,42.47895219999999,-76.491574,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,3523.035277466131
3157.0,201 COLLEGE AVENUE,4I,1995.0,Price per Unit,1.0,1.0,Rent,2020-12-02 05:00:00,42.4394661,-76.48504554533984,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,909.5745331537604
3158.0,116 McIntyre place,,4000.0,Price per Unit,5.0,3.5,Room to Rent,2021-01-30 05:00:00,42.450824,-76.4716495,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1148.4219171098523
3159.0,120 VALENTINE PLACE,3008,1055.0,Price per Unit,0.0,1.0,Rent,2020-08-15 04:00:00,42.435668,-76.48628526840271,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1336.265114909618
3160.0,114 CATHERINE STREET,4,3015.0,Price per Unit,3.0,1.0,Room to Rent,2020-12-26 05:00:00,42.4405604,-76.48633360583707,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,795.8080431038271
3161.0,109 SUMMIT AVENUE,2,1725.0,Price per Unit,3.0,1.0,Room to Rent,2020-08-04 04:00:00,42.4419539,-76.48250279452404,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,664.4414864244909
3162.0,626 Stewart Avenue,4,600.0,Price per Unit,1.0,1.0,Share,2020-08-08 04:00:00,42.4471757,-76.49069256377267,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,472.66195720416385
3163.0,312 COLLEGE AVENUE,211,3230.0,Price per Unit,2.0,1.0,Rent,2020-08-10 04:00:00,42.44098579503655,-76.4856834,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,742.8969916414657
3164.0,120 VALENTINE PLACE,,1075.0,Price per Unit,0.0,1.0,Rent,2020-07-31 04:00:00,42.43718257929896,-76.486508,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1170.3165734634354
3165.0,112 VALENTINE PLACE,,1075.0,Price per Unit,0.0,1.5,Rent,2020-11-23 05:00:00,42.437270311110176,-76.486205,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1158.174187111237
3166.0,10 LODGE WAY,,1650.0,Price per Unit,2.0,1.0,Rent,2021-08-01 04:00:00,42.4549033,-76.48525109258752,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,807.3223221390997
3167.0,616 UTICA STREET,3,900.0,Price per Unit,1.0,1.0,Rent,2020-09-01 04:00:00,42.4514783,-76.49884730000001,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1215.9414505595355
3168.0,102 FIRST STREET,#3,1500.0,Price per Unit,1.0,1.0,Rent,2021-08-01 04:00:00,42.444806271021655,-76.50118371625052,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1367.5412177320184
3169.0,805-07 CAYUGA STREET N,805,2000.0,Price per Unit,3.0,1.0,Rent,2020-08-04 04:00:00,42.4487746,-76.4992539,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1178.9073387829742
3170.0,301 COLLEGE AVENUE,4B,961.0,Price per Unit,1.0,2.0,Room to Rent,2020-08-01 04:00:00,42.4403822,-76.48481428354336,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,807.7837607855256
3171.0,205 DRYDEN ROAD,,5360.0,Price per Unit,4.0,2.0,Room to Rent,2020-08-03 04:00:00,42.4414485,-76.48513170792997,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,689.251096610928
3173.0,113 VALENTINE PLACE,952,1800.0,Price per Unit,2.0,2.0,Room to Rent,2020-08-12 04:00:00,42.43567770000001,-76.48579572304429,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1332.5378595738216
3174.0,213 Cornell St,,2325.0,Price per Unit,3.0,1.5,Share,2020-08-04 04:00:00,42.4390972,-76.47742120000001,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1134.4577831583558
3175.0,109 Judd Falls Road,Second Floor Apartment,700.0,Price per Unit,1.0,1.0,Rent,2020-08-16 04:00:00,42.4507482,-76.47114785538209,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1185.1713117753377
3176.0,114 SUMMIT AVENUE,405,5600.0,Price per Unit,4.0,3.0,Room to Rent,2020-08-15 04:00:00,42.44205119999999,-76.48343225365032,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,634.7246985501554
3177.0,112 VALENTINE PLACE,Room 873,2850.0,Price per Unit,3.0,2.0,Room to Rent,2020-08-16 04:00:00,42.436043,-76.48643394358031,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1295.784312872212
3178.0,108 CATHERINE STREET,,750.0,Price per Unit,1.0,4.0,Room to Rent,2020-08-20 04:00:00,42.4403989,-76.48667655613146,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,817.9437085554985
3179.0,WARREN PLACE,,1165.0,Price per Unit,1.0,1.0,Rent,2020-08-31 04:00:00,42.4442448,-76.5245681,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,3271.2732973506545
3180.0,301 DRYDEN ROAD,205,790.0,Price per Unit,1.0,1.0,Room to Rent,2020-08-06 04:00:00,42.44156157873103,-76.4839841,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,681.3382857886153
3181.0,526 STEWART AVENUE,,770.0,Price per Unit,1.0,3.0,Room to Rent,2020-08-06 04:00:00,42.44451252606843,-76.48944593996207,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,506.3959295944157
3182.0,121 Veterans Place,,2937.0,Price per Unit,3.0,3.0,Rent,2020-12-01 05:00:00,42.43923331895177,-76.47307493558196,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1351.7739252475894
3183.0,120 Oak Avenue- 10 bedroom house,,8900.0,Price per Unit,10.0,2.5,Rent,2020-08-07 04:00:00,42.44270035030776,-76.487564,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,589.7542087440823
3184.0,205 DRYDEN ROAD,Single bedroom 401,1340.0,Price per Unit,1.0,2.0,Rent,2020-08-07 04:00:00,42.4414485,-76.48468335665265,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,689.5127506359327
3185.0,215 CAYUGA STREET N,130,1740.0,Price per Unit,2.0,1.0,Rent,2020-10-01 04:00:00,42.44117548925544,-76.498882547396,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1349.581800230771
3186.0,210 LAKE STREET BLDG 5,5F,740.0,Price per Unit,1.0,1.5,Room to Rent,2020-08-11 04:00:00,42.4505446,-76.4934478802138,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,766.8461133546922
3187.0,312 COLLEGE AVENUE,101C,2925.0,Price per Unit,3.0,1.0,Room to Rent,2020-08-08 04:00:00,42.44106417512141,-76.48575560894578,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,734.7070840939426
3188.0,709 STEWART AVENUE,,600.0,Price per Unit,1.0,1.0,Rent,2020-08-20 04:00:00,42.4501875,-76.4898278837486,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,488.7896631179778
3189.0,127 COLLEGE AVENUE,Apartment #2,1000.0,Price per Unit,0.0,1.0,Rent,2020-08-10 04:00:00,42.4390568,-76.4848395277807,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,955.1214819987176
3190.0,127 COLLEGE AVENUE,Apartment #2,1000.0,Price per Unit,0.0,1.0,Rent,2020-08-10 04:00:00,42.4390568,-76.48479943905527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,955.1632511000083
3191.0,121 Veterans Place,,2967.0,Price per Unit,3.0,3.0,Rent,2020-12-01 05:00:00,42.4392197,-76.47308029999999,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1352.5049066913662
3192.0,121 Veterans Place,,3796.0,Price per Unit,4.0,4.0,Rent,2020-12-01 05:00:00,42.4392197,-76.47330591974286,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1339.214921109024
3193.0,212 LINDEN AVENUE,3,549.0,Price per Unit,1.0,1.0,Room to Rent,2021-01-11 05:00:00,42.43993809536418,-76.4844811,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,857.9963510239647
3195.0,709 STEWART AVENUE,A27,615.0,Price per Unit,1.0,1.0,Rent,2020-08-20 04:00:00,42.4501875,-76.48952212242952,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,468.54551355742893
3196.0,312 COLLEGE AVENUE,,1830.0,Price per Unit,0.0,1.0,Rent,2020-08-11 04:00:00,42.4409662,-76.48575448125122,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,745.5517137739301
3197.0,514 TIOGA STREET N,1,2100.0,Price per Unit,3.0,1.5,Rent,2020-08-11 04:00:00,42.4457199,-76.4973566,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1038.8741426185645
3198.0,119 BLAIR STREET,1,3600.0,Price per Unit,4.0,2.0,Rent,2021-06-10 04:00:00,42.4383568,-76.48542229144287,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1033.5749636689916
3199.0,377 COMFORT RD,,1000.0,Price per Unit,1.0,1.0,Rent,2021-08-15 04:00:00,42.376755316732286,-76.50600899999999,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,8069.734679734691
3200.0,919 North Tioga St,1,1600.0,Price per Unit,2.0,1.0,Rent,2020-09-01 04:00:00,42.4505998,-76.4971759,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1054.1713058471337
3201.0,426 Winthrop Drive,7,1197.0,Price per Unit,2.0,1.5,Rent,2020-09-10 04:00:00,42.4741272,-76.46682590743838,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,3299.2865893786984
3202.0,845 Second Avenue,3B,2995.0,Price per Unit,1.0,1.0,Rent,2020-09-01 04:00:00,40.7520136,-73.9709682,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,281486.4626517916
3203.0,110 DRYDEN ROAD,"Plaza (9th Fl.,111 Dryden Rd)",1100.0,Price per Unit,0.0,1.0,Rent,2020-08-13 04:00:00,42.44162124151817,-76.486115,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,676.4980986365051
3204.0,312 COLLEGE AVENUE,214,3450.0,Price per Unit,3.0,2.0,Rent,2020-08-14 04:00:00,42.4409662,-76.48566514299328,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,744.9524052824102
3205.0,301 STATE STREET E,708,1713.0,Price per Unit,1.0,1.0,Rent,2020-10-20 04:00:00,42.4393195,-76.49508268251313,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1243.4406003814922
3206.0,327 EDDY STREET,6E,3200.0,Price per Unit,4.0,2.0,Share,2020-08-16 04:00:00,42.4416436,-76.48747458483649,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,698.4142592964171
3207.0,2112 N Triphammer Road,West Apt,900.0,Price per Unit,1.0,1.0,Rent,2021-08-01 04:00:00,42.4719807,-76.4816503112634,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,2719.553702832769
3208.0,311 HUDSON STREET,Apt #4,1080.0,Price per Unit,1.0,1.0,Rent,2020-08-28 04:00:00,42.4363446,-76.49195809999999,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1381.3884820405913
3209.0,120 VALENTINE PLACE,5002,3570.0,Price per Unit,3.0,3.0,Rent,2020-09-01 04:00:00,42.435668,-76.48666286512872,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1339.1290405903767
3210.0,108 BLAIR STREET,2,790.0,Price per Unit,1.0,1.5,Room to Rent,2020-08-21 04:00:00,42.4377752,-76.48611549458471,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1101.6078889672976
3211.0,114 SUMMIT AVENUE,,3000.0,Price per Unit,3.0,2.0,Room to Rent,2021-01-23 05:00:00,42.44205119999999,-76.48371278606656,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,630.560578821662
3212.0,412 TOMPKINS STREET E,2F,700.0,Price per Unit,1.0,1.0,Rent,2020-09-01 04:00:00,42.4486708,-76.4952333,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,849.9952151827139
3213.0,DRYDEN ROAD,,1400.0,Price per Unit,1.0,1.0,Rent,2020-08-24 04:00:00,42.44149488737036,-76.48585667102786,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,687.8432927031446
3214.0,151-59 DRYDEN ROAD,,1400.0,Price per Unit,1.0,1.0,Rent,2020-08-24 04:00:00,42.441568438656375,-76.48576779999999,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,678.9672476434116
3215.0,151-59 DRYDEN ROAD,,1000.0,Price per Unit,1.0,1.0,Rent,2021-06-01 04:00:00,42.44158803350455,-76.48576779999999,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,676.7986519062505
3216.0,100 CORNELL AVENUE / LLENROC,"4, 7, 8, 13",3716.0,Price per Unit,4.0,2.0,Room to Rent,2020-08-28 04:00:00,42.4467113,-76.4918586,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,574.9079409323302
3217.0,409 COLLEGE AVENUE,N609,3250.0,Price per Unit,2.0,1.0,Rent,2021-08-18 04:00:00,42.44249569624978,-76.4849973,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,572.6814273162155
3218.0,409 COLLEGE AVENUE,N608,4175.0,Price per Unit,2.0,1.0,Rent,2021-08-18 04:00:00,42.4421178,-76.4849973,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,614.7012111405508
3219.0,409 COLLEGE AVENUE,N406,2275.0,Price per Unit,0.0,1.0,Rent,2021-08-18 04:00:00,42.44247890090929,-76.4849973,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,574.5489667583582
3220.0,409 COLLEGE AVENUE,N409,1850.0,Price per Unit,0.0,1.0,Rent,2021-08-18 04:00:00,42.44247890090927,-76.4849973,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,574.5489667611874
3221.0,94 St. Marks Place,1D,5000.0,Price per Unit,3.0,1.0,Rent,2020-09-01 04:00:00,40.7272968,-73.98497119999999,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,282505.8430134052
3222.0,214 PLAIN STREET N,2,1250.0,Price per Unit,2.0,1.0,Rent,2020-09-01 04:00:00,42.4408146,-76.50426809999999,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1756.4652434508978
